"","Country","year","sex","age","suicides_no","population","suicides.100k.pop","country.year","gdp_for_year....","gdp_per_capita....","generation"
"4468","Japan",2015,"male","25-34 years",1948,6862886,28.38,"Japan2015",4394977752878,36510,"Millenials"
"4469","Japan",2015,"male","15-24 years",1091,6088330,17.92,"Japan2015",4394977752878,36510,"Millenials"
"4470","Japan",2015,"female","75+ years",1509,9983066,15.12,"Japan2015",4394977752878,36510,"Silent"
"4471","Japan",2015,"female","55-74 years",2292,17232482,13.3,"Japan2015",4394977752878,36510,"Boomers"
"4472","Japan",2015,"female","35-54 years",2024,16991218,11.91,"Japan2015",4394977752878,36510,"Generation X"
"4473","Japan",2015,"female","25-34 years",685,6614211,10.36,"Japan2015",4394977752878,36510,"Millenials"
"4474","Japan",2015,"female","15-24 years",408,5772938,7.07,"Japan2015",4394977752878,36510,"Millenials"
"4475","Japan",2015,"male","5-14 years",62,5553851,1.12,"Japan2015",4394977752878,36510,"Generation Z"
"4476","Japan",2015,"female","5-14 years",28,5287719,0.53,"Japan2015",4394977752878,36510,"Generation Z"
"4477","Latvia",1995,"male","55-74 years",239,203600,117.39,"Latvia1995",5788368511,2438,"Silent"
"4478","Latvia",1995,"male","35-54 years",339,311700,108.76,"Latvia1995",5788368511,2438,"Boomers"
"4479","Latvia",1995,"male","75+ years",33,31100,106.11,"Latvia1995",5788368511,2438,"G.I. Generation"
"4480","Latvia",1995,"male","25-34 years",146,183200,79.69,"Latvia1995",5788368511,2438,"Generation X"
"4481","Latvia",1995,"female","75+ years",34,88400,38.46,"Latvia1995",5788368511,2438,"G.I. Generation"
"4482","Latvia",1995,"male","15-24 years",65,171900,37.81,"Latvia1995",5788368511,2438,"Generation X"
"4483","Latvia",1995,"female","35-54 years",81,346900,23.35,"Latvia1995",5788368511,2438,"Boomers"
"4484","Latvia",1995,"female","55-74 years",61,317700,19.2,"Latvia1995",5788368511,2438,"Silent"
"4485","Latvia",1995,"female","25-34 years",12,178000,6.74,"Latvia1995",5788368511,2438,"Generation X"
"4486","Latvia",1995,"female","15-24 years",10,166300,6.01,"Latvia1995",5788368511,2438,"Generation X"
"4487","Latvia",1995,"male","5-14 years",3,191800,1.56,"Latvia1995",5788368511,2438,"Millenials"
"4488","Latvia",1995,"female","5-14 years",1,184100,0.54,"Latvia1995",5788368511,2438,"Millenials"
"4489","Latvia",1996,"male","55-74 years",219,205100,106.78,"Latvia1996",5970044666,2526,"Silent"
"4490","Latvia",1996,"male","75+ years",31,30700,100.98,"Latvia1996",5970044666,2526,"G.I. Generation"
"4491","Latvia",1996,"male","35-54 years",305,310400,98.26,"Latvia1996",5970044666,2526,"Boomers"
"4492","Latvia",1996,"male","25-34 years",116,181700,63.84,"Latvia1996",5970044666,2526,"Generation X"
"4493","Latvia",1996,"male","15-24 years",66,169500,38.94,"Latvia1996",5970044666,2526,"Generation X"
"4494","Latvia",1996,"female","75+ years",24,88100,27.24,"Latvia1996",5970044666,2526,"G.I. Generation"
"4495","Latvia",1996,"female","35-54 years",72,345200,20.86,"Latvia1996",5970044666,2526,"Boomers"
"4496","Latvia",1996,"female","55-74 years",61,319600,19.09,"Latvia1996",5970044666,2526,"Silent"
"4497","Latvia",1996,"female","25-34 years",18,175500,10.26,"Latvia1996",5970044666,2526,"Generation X"
"4498","Latvia",1996,"female","15-24 years",6,164100,3.66,"Latvia1996",5970044666,2526,"Generation X"
"4499","Latvia",1996,"male","5-14 years",4,190700,2.1,"Latvia1996",5970044666,2526,"Millenials"
"4500","Latvia",1996,"female","5-14 years",0,182800,0,"Latvia1996",5970044666,2526,"Millenials"
"4501","Latvia",1997,"male","75+ years",35,30900,113.27,"Latvia1997",6525676264,2771,"G.I. Generation"
"4502","Latvia",1997,"male","55-74 years",201,206400,97.38,"Latvia1997",6525676264,2771,"Silent"
"4503","Latvia",1997,"male","35-54 years",295,310700,94.95,"Latvia1997",6525676264,2771,"Boomers"
"4504","Latvia",1997,"male","25-34 years",108,180100,59.97,"Latvia1997",6525676264,2771,"Generation X"
"4505","Latvia",1997,"male","15-24 years",65,168500,38.58,"Latvia1997",6525676264,2771,"Generation X"
"4506","Latvia",1997,"female","75+ years",30,89500,33.52,"Latvia1997",6525676264,2771,"G.I. Generation"
"4507","Latvia",1997,"female","55-74 years",63,320000,19.69,"Latvia1997",6525676264,2771,"Silent"
"4508","Latvia",1997,"female","35-54 years",57,344200,16.56,"Latvia1997",6525676264,2771,"Boomers"
"4509","Latvia",1997,"female","25-34 years",18,172900,10.41,"Latvia1997",6525676264,2771,"Generation X"
"4510","Latvia",1997,"female","15-24 years",9,163400,5.51,"Latvia1997",6525676264,2771,"Generation X"
"4511","Latvia",1997,"female","5-14 years",3,180100,1.67,"Latvia1997",6525676264,2771,"Millenials"
"4512","Latvia",1997,"male","5-14 years",2,188000,1.06,"Latvia1997",6525676264,2771,"Millenials"
"4513","Latvia",1998,"male","35-54 years",309,312200,98.98,"Latvia1998",7174985107,3061,"Boomers"
"4514","Latvia",1998,"male","75+ years",27,31100,86.82,"Latvia1998",7174985107,3061,"G.I. Generation"
"4515","Latvia",1998,"male","55-74 years",174,206400,84.3,"Latvia1998",7174985107,3061,"Silent"
"4516","Latvia",1998,"male","25-34 years",105,178200,58.92,"Latvia1998",7174985107,3061,"Generation X"
"4517","Latvia",1998,"male","15-24 years",58,169800,34.16,"Latvia1998",7174985107,3061,"Generation X"
"4518","Latvia",1998,"female","75+ years",24,91900,26.12,"Latvia1998",7174985107,3061,"G.I. Generation"
"4519","Latvia",1998,"female","35-54 years",61,344600,17.7,"Latvia1998",7174985107,3061,"Boomers"
"4520","Latvia",1998,"female","55-74 years",47,317300,14.81,"Latvia1998",7174985107,3061,"Silent"
"4521","Latvia",1998,"female","15-24 years",14,165000,8.48,"Latvia1998",7174985107,3061,"Generation X"
"4522","Latvia",1998,"female","25-34 years",14,169800,8.24,"Latvia1998",7174985107,3061,"Generation X"
"4523","Latvia",1998,"male","5-14 years",5,182700,2.74,"Latvia1998",7174985107,3061,"Millenials"
"4524","Latvia",1998,"female","5-14 years",1,175100,0.57,"Latvia1998",7174985107,3061,"Millenials"
"4525","Latvia",1999,"male","75+ years",31,31600,98.1,"Latvia1999",7533187605,3228,"G.I. Generation"
"4526","Latvia",1999,"male","55-74 years",172,205100,83.86,"Latvia1999",7533187605,3228,"Silent"
"4527","Latvia",1999,"male","35-54 years",255,314600,81.06,"Latvia1999",7533187605,3228,"Boomers"
"4528","Latvia",1999,"male","25-34 years",94,176600,53.23,"Latvia1999",7533187605,3228,"Generation X"
"4529","Latvia",1999,"female","75+ years",29,94900,30.56,"Latvia1999",7533187605,3228,"G.I. Generation"
"4530","Latvia",1999,"male","15-24 years",40,172300,23.22,"Latvia1999",7533187605,3228,"Generation X"
"4531","Latvia",1999,"female","55-74 years",56,313200,17.88,"Latvia1999",7533187605,3228,"Silent"
"4532","Latvia",1999,"female","35-54 years",61,346100,17.62,"Latvia1999",7533187605,3228,"Boomers"
"4533","Latvia",1999,"female","15-24 years",13,167800,7.75,"Latvia1999",7533187605,3228,"Generation X"
"4534","Latvia",1999,"female","25-34 years",11,167600,6.56,"Latvia1999",7533187605,3228,"Generation X"
"4535","Latvia",1999,"male","5-14 years",1,175500,0.57,"Latvia1999",7533187605,3228,"Millenials"
"4536","Latvia",1999,"female","5-14 years",0,168100,0,"Latvia1999",7533187605,3228,"Millenials"
"4537","Latvia",2000,"male","75+ years",37,31135,118.84,"Latvia2000",7937758980,3494,"G.I. Generation"
"4538","Latvia",2000,"male","35-54 years",265,306512,86.46,"Latvia2000",7937758980,3494,"Boomers"
"4539","Latvia",2000,"male","55-74 years",175,203290,86.08,"Latvia2000",7937758980,3494,"Silent"
"4540","Latvia",2000,"male","25-34 years",83,161888,51.27,"Latvia2000",7937758980,3494,"Generation X"
"4541","Latvia",2000,"female","75+ years",31,97263,31.87,"Latvia2000",7937758980,3494,"G.I. Generation"
"4542","Latvia",2000,"male","15-24 years",53,173170,30.61,"Latvia2000",7937758980,3494,"Generation X"
"4543","Latvia",2000,"female","55-74 years",58,307216,18.88,"Latvia2000",7937758980,3494,"Silent"
"4544","Latvia",2000,"female","35-54 years",39,339942,11.47,"Latvia2000",7937758980,3494,"Boomers"
"4545","Latvia",2000,"female","25-34 years",15,161770,9.27,"Latvia2000",7937758980,3494,"Generation X"
"4546","Latvia",2000,"female","15-24 years",8,166955,4.79,"Latvia2000",7937758980,3494,"Generation X"
"4547","Latvia",2000,"male","5-14 years",5,164874,3.03,"Latvia2000",7937758980,3494,"Millenials"
"4548","Latvia",2000,"female","5-14 years",1,158092,0.63,"Latvia2000",7937758980,3494,"Millenials"
"4549","Latvia",2001,"male","55-74 years",165,199825,82.57,"Latvia2001",8350252966,3724,"Silent"
"4550","Latvia",2001,"male","35-54 years",252,305252,82.55,"Latvia2001",8350252966,3724,"Boomers"
"4551","Latvia",2001,"male","75+ years",22,31641,69.53,"Latvia2001",8350252966,3724,"Silent"
"4552","Latvia",2001,"male","25-34 years",85,160466,52.97,"Latvia2001",8350252966,3724,"Generation X"
"4553","Latvia",2001,"female","75+ years",29,100320,28.91,"Latvia2001",8350252966,3724,"Silent"
"4554","Latvia",2001,"male","15-24 years",44,173897,25.3,"Latvia2001",8350252966,3724,"Millenials"
"4555","Latvia",2001,"female","55-74 years",47,300986,15.62,"Latvia2001",8350252966,3724,"Silent"
"4556","Latvia",2001,"female","35-54 years",42,338359,12.41,"Latvia2001",8350252966,3724,"Boomers"
"4557","Latvia",2001,"female","25-34 years",13,160340,8.11,"Latvia2001",8350252966,3724,"Generation X"
"4558","Latvia",2001,"female","15-24 years",6,167768,3.58,"Latvia2001",8350252966,3724,"Millenials"
"4559","Latvia",2001,"male","5-14 years",3,154873,1.94,"Latvia2001",8350252966,3724,"Millenials"
"4560","Latvia",2001,"female","5-14 years",0,148500,0,"Latvia2001",8350252966,3724,"Millenials"
"4561","Latvia",2002,"male","35-54 years",229,303155,75.54,"Latvia2002",9546441564,4311,"Boomers"
"4562","Latvia",2002,"male","75+ years",24,33070,72.57,"Latvia2002",9546441564,4311,"Silent"
"4563","Latvia",2002,"male","55-74 years",140,196893,71.1,"Latvia2002",9546441564,4311,"Silent"
"4564","Latvia",2002,"male","25-34 years",71,158594,44.77,"Latvia2002",9546441564,4311,"Generation X"
"4565","Latvia",2002,"male","15-24 years",53,175356,30.22,"Latvia2002",9546441564,4311,"Millenials"
"4566","Latvia",2002,"female","75+ years",26,103384,25.15,"Latvia2002",9546441564,4311,"Silent"
"4567","Latvia",2002,"female","55-74 years",59,296380,19.91,"Latvia2002",9546441564,4311,"Silent"
"4568","Latvia",2002,"female","35-54 years",43,336675,12.77,"Latvia2002",9546441564,4311,"Boomers"
"4569","Latvia",2002,"female","25-34 years",14,158474,8.83,"Latvia2002",9546441564,4311,"Generation X"
"4570","Latvia",2002,"female","15-24 years",7,169582,4.13,"Latvia2002",9546441564,4311,"Millenials"
"4571","Latvia",2002,"male","5-14 years",4,144604,2.77,"Latvia2002",9546441564,4311,"Millenials"
"4572","Latvia",2002,"female","5-14 years",0,138317,0,"Latvia2002",9546441564,4311,"Millenials"
"4573","Latvia",2003,"male","75+ years",34,35172,96.67,"Latvia2003",11748433157,5364,"Silent"
"4574","Latvia",2003,"male","35-54 years",204,300736,67.83,"Latvia2003",11748433157,5364,"Boomers"
"4575","Latvia",2003,"male","55-74 years",125,194721,64.19,"Latvia2003",11748433157,5364,"Silent"
"4576","Latvia",2003,"male","25-34 years",72,157209,45.8,"Latvia2003",11748433157,5364,"Generation X"
"4577","Latvia",2003,"male","15-24 years",44,177321,24.81,"Latvia2003",11748433157,5364,"Millenials"
"4578","Latvia",2003,"female","75+ years",22,106496,20.66,"Latvia2003",11748433157,5364,"Silent"
"4579","Latvia",2003,"female","55-74 years",41,292959,14,"Latvia2003",11748433157,5364,"Silent"
"4580","Latvia",2003,"female","35-54 years",35,334360,10.47,"Latvia2003",11748433157,5364,"Boomers"
"4581","Latvia",2003,"female","25-34 years",14,156812,8.93,"Latvia2003",11748433157,5364,"Generation X"
"4582","Latvia",2003,"female","15-24 years",9,171186,5.26,"Latvia2003",11748433157,5364,"Millenials"
"4583","Latvia",2003,"male","5-14 years",3,134548,2.23,"Latvia2003",11748433157,5364,"Millenials"
"4584","Latvia",2003,"female","5-14 years",1,128691,0.78,"Latvia2003",11748433157,5364,"Millenials"
"4585","Latvia",2004,"male","75+ years",28,36908,75.86,"Latvia2004",14373269156,6644,"Silent"
"4586","Latvia",2004,"male","55-74 years",136,193166,70.41,"Latvia2004",14373269156,6644,"Silent"
"4587","Latvia",2004,"male","35-54 years",191,297946,64.11,"Latvia2004",14373269156,6644,"Boomers"
"4588","Latvia",2004,"male","25-34 years",60,155780,38.52,"Latvia2004",14373269156,6644,"Generation X"
"4589","Latvia",2004,"female","75+ years",25,108979,22.94,"Latvia2004",14373269156,6644,"Silent"
"4590","Latvia",2004,"male","15-24 years",40,178336,22.43,"Latvia2004",14373269156,6644,"Millenials"
"4591","Latvia",2004,"female","55-74 years",38,290735,13.07,"Latvia2004",14373269156,6644,"Silent"
"4592","Latvia",2004,"female","25-34 years",13,154752,8.4,"Latvia2004",14373269156,6644,"Generation X"
"4593","Latvia",2004,"female","35-54 years",23,330282,6.96,"Latvia2004",14373269156,6644,"Boomers"
"4594","Latvia",2004,"female","15-24 years",7,171538,4.08,"Latvia2004",14373269156,6644,"Millenials"
"4595","Latvia",2004,"male","5-14 years",2,125144,1.6,"Latvia2004",14373269156,6644,"Millenials"
"4596","Latvia",2004,"female","5-14 years",0,119911,0,"Latvia2004",14373269156,6644,"Millenials"
"4597","Latvia",2005,"male","35-54 years",182,295853,61.52,"Latvia2005",16922504045,7916,"Boomers"
"4598","Latvia",2005,"male","55-74 years",114,191534,59.52,"Latvia2005",16922504045,7916,"Silent"
"4599","Latvia",2005,"male","25-34 years",81,154334,52.48,"Latvia2005",16922504045,7916,"Generation X"
"4600","Latvia",2005,"male","75+ years",19,38514,49.33,"Latvia2005",16922504045,7916,"Silent"
"4601","Latvia",2005,"female","75+ years",31,111427,27.82,"Latvia2005",16922504045,7916,"Silent"
"4602","Latvia",2005,"male","15-24 years",45,178042,25.27,"Latvia2005",16922504045,7916,"Millenials"
"4603","Latvia",2005,"female","55-74 years",44,288859,15.23,"Latvia2005",16922504045,7916,"Silent"
"4604","Latvia",2005,"female","35-54 years",32,326705,9.79,"Latvia2005",16922504045,7916,"Boomers"
"4605","Latvia",2005,"female","15-24 years",6,170913,3.51,"Latvia2005",16922504045,7916,"Millenials"
"4606","Latvia",2005,"male","5-14 years",4,117087,3.42,"Latvia2005",16922504045,7916,"Millenials"
"4607","Latvia",2005,"female","25-34 years",5,152448,3.28,"Latvia2005",16922504045,7916,"Generation X"
"4608","Latvia",2005,"female","5-14 years",1,112115,0.89,"Latvia2005",16922504045,7916,"Millenials"
"4609","Latvia",2006,"male","75+ years",28,40228,69.6,"Latvia2006",21447021570,10139,"Silent"
"4610","Latvia",2006,"male","35-54 years",167,294935,56.62,"Latvia2006",21447021570,10139,"Boomers"
"4611","Latvia",2006,"male","55-74 years",102,190032,53.68,"Latvia2006",21447021570,10139,"Silent"
"4612","Latvia",2006,"male","25-34 years",61,153004,39.87,"Latvia2006",21447021570,10139,"Generation X"
"4613","Latvia",2006,"male","15-24 years",49,176712,27.73,"Latvia2006",21447021570,10139,"Millenials"
"4614","Latvia",2006,"female","75+ years",22,114051,19.29,"Latvia2006",21447021570,10139,"Silent"
"4615","Latvia",2006,"female","55-74 years",27,286922,9.41,"Latvia2006",21447021570,10139,"Silent"
"4616","Latvia",2006,"female","35-54 years",22,324446,6.78,"Latvia2006",21447021570,10139,"Boomers"
"4617","Latvia",2006,"female","25-34 years",8,149998,5.33,"Latvia2006",21447021570,10139,"Generation X"
"4618","Latvia",2006,"female","15-24 years",1,169332,0.59,"Latvia2006",21447021570,10139,"Millenials"
"4619","Latvia",2006,"female","5-14 years",0,105387,0,"Latvia2006",21447021570,10139,"Millenials"
"4620","Latvia",2006,"male","5-14 years",0,110168,0,"Latvia2006",21447021570,10139,"Millenials"
"4621","Latvia",2007,"male","75+ years",39,41634,93.67,"Latvia2007",30901399261,14758,"Silent"
"4622","Latvia",2007,"male","35-54 years",143,294462,48.56,"Latvia2007",30901399261,14758,"Boomers"
"4623","Latvia",2007,"male","55-74 years",85,188774,45.03,"Latvia2007",30901399261,14758,"Silent"
"4624","Latvia",2007,"male","25-34 years",58,152449,38.05,"Latvia2007",30901399261,14758,"Generation X"
"4625","Latvia",2007,"female","75+ years",27,116189,23.24,"Latvia2007",30901399261,14758,"Silent"
"4626","Latvia",2007,"male","15-24 years",32,174288,18.36,"Latvia2007",30901399261,14758,"Millenials"
"4627","Latvia",2007,"female","55-74 years",27,285141,9.47,"Latvia2007",30901399261,14758,"Silent"
"4628","Latvia",2007,"female","35-54 years",26,321956,8.08,"Latvia2007",30901399261,14758,"Boomers"
"4629","Latvia",2007,"female","25-34 years",7,148231,4.72,"Latvia2007",30901399261,14758,"Generation X"
"4630","Latvia",2007,"female","15-24 years",6,166758,3.6,"Latvia2007",30901399261,14758,"Millenials"
"4631","Latvia",2007,"female","5-14 years",2,99706,2.01,"Latvia2007",30901399261,14758,"Generation Z"
"4632","Latvia",2007,"male","5-14 years",1,104290,0.96,"Latvia2007",30901399261,14758,"Generation Z"
"4633","Latvia",2008,"male","75+ years",34,42462,80.07,"Latvia2008",35596016664,17217,"Silent"
"4634","Latvia",2008,"male","55-74 years",118,187587,62.9,"Latvia2008",35596016664,17217,"Silent"
"4635","Latvia",2008,"male","35-54 years",161,292840,54.98,"Latvia2008",35596016664,17217,"Boomers"
"4636","Latvia",2008,"male","25-34 years",74,151948,48.7,"Latvia2008",35596016664,17217,"Generation X"
"4637","Latvia",2008,"male","15-24 years",39,168486,23.15,"Latvia2008",35596016664,17217,"Millenials"
"4638","Latvia",2008,"female","75+ years",27,117905,22.9,"Latvia2008",35596016664,17217,"Silent"
"4639","Latvia",2008,"female","55-74 years",32,282972,11.31,"Latvia2008",35596016664,17217,"Silent"
"4640","Latvia",2008,"female","35-54 years",25,318667,7.85,"Latvia2008",35596016664,17217,"Boomers"
"4641","Latvia",2008,"female","25-34 years",8,147186,5.44,"Latvia2008",35596016664,17217,"Generation X"
"4642","Latvia",2008,"female","15-24 years",7,161440,4.34,"Latvia2008",35596016664,17217,"Millenials"
